epoch,train_loss,train_grad_norm,lr,seconds,region_init_drift,region_adjust_norm,val_accuracy_ema,val_accuracy_raw,val_loss_ema,best_accuracy
1,0.2782355104414922,0.37676939800100506,1.9048916835743906e-05,55.426205400028266,0.0,0.0,0.07884981464783088,0.08967037371004909,0.15535655599201315,0.07884981464783088
2,0.1921737295839022,0.3785365146173621,3.950556694634746e-05,48.96973109996179,0.0,0.0,0.327321911632101,0.3187055405270013,0.11807394309206198,0.327321911632101
3,0.1737967220117461,0.6890271380037631,7.136721109059446e-05,48.70178419997683,0.0,0.0,0.549944895301072,0.52169121330528,0.0914604112814954,0.549944895301072
4,0.15641023329968723,0.6208885357964714,0.00011151454260427857,48.86532620002981,0.0,0.0,0.7125538523194068,0.673179040176335,0.06783441490264266,0.7125538523194068
5,0.14120586715216907,0.5169684174600637,0.0001560170725843859,48.747573099972215,0.0,0.0,0.8085362188157499,0.7625488428013225,0.05206989272480892,0.8085362188157499
6,0.13075441426825973,0.45496725640206964,0.00020051793113077778,49.0564572000294,0.0,0.0,0.8518184550646228,0.8274721971746318,0.043407178069329096,0.8518184550646228
7,0.12391933929807734,0.40977850546252054,0.0002406604119793888,48.7235023000394,0.0,0.0,0.8780683298266707,0.8341849514076746,0.03869742649205103,0.8780683298266707
8,0.11951538458747683,0.38012844610889,0.0002725145011151868,48.754316800041124,0.0,0.0,0.8915940286544435,0.8587315900210399,0.0360992343855751,0.8915940286544435
9,0.11577349960803986,0.35394378582261643,0.00029296163152155234,48.93004149995977,0.0,0.0,0.9017132551848512,0.8769662358481114,0.03438508350059857,0.9017132551848512
10,0.11220815669253187,0.3339060158099768,0.0002999999999479474,48.23303030000534,0.0,0.0,0.9138362889490032,0.8872858431018936,0.03236211854720024,0.9138362889490032
11,0.11018362016048072,0.31534437633910267,0.00029990848645494614,48.3634845999768,0.0,0.0,0.9149383829275624,0.8956016431219317,0.03149537438396676,0.9149383829275624
12,0.10723056593031254,0.30276196540526623,0.0002996343332938392,48.47557929996401,0.0,0.0,0.9215509467989179,0.9027151588017233,0.030212175221970963,0.9215509467989179
13,0.10462402064845247,0.30176297373366806,0.00029917787447802344,48.30151919997297,0.0,0.0,0.9221520889690412,0.9010119226530408,0.029541228913825518,0.9221520889690412
14,0.1029703240377723,0.29159813463687895,0.0002985396661322538,48.57910280005308,0.0,0.0,0.9254583709047189,0.90892696122633,0.028592931843645385,0.9254583709047189
15,0.1006638004448054,0.2834599927067757,0.000297720485815091,48.74710540001979,0.0,0.0,0.9300671275423305,0.9153391443743112,0.027736214142303563,0.9300671275423305
16,0.10027315716136177,0.2750483359143419,0.0002967213315715667,48.44388939999044,0.0,0.0,0.9321711251377618,0.9208496142671075,0.026918355307785604,0.9321711251377618
17,0.0989738220876118,0.2678775275821956,0.0002955434207172185,48.32380249997368,0.0,0.0,0.9353772167117523,0.9210499949904819,0.02645656918419523,0.9353772167117523
18,0.09725160270929337,0.26720922480214315,0.0002941881883549793,48.386269000009634,0.0,0.0,0.935677787796814,0.9251577998196574,0.026048609058471305,0.935677787796814
19,0.0970258369395193,0.25895491663015113,0.0002926572856267249,48.38747740001418,0.0,0.0,0.937681595030558,0.9227532311391644,0.02560228845142832,0.937681595030558
20,0.0946164046227932,0.26213484217535776,0.00029095257770161216,48.600777499959804,0.0,0.0,0.9398857829876766,0.9247570383729086,0.02526815573899203,0.9398857829876766
21,0.09482052733594516,0.256738208717895,0.00028907614150365773,48.38115580001613,0.0,0.0,0.9375814046688709,0.9217513275222924,0.024805488744925108,0.9398857829876766
22,0.09382434444607429,0.2557118338458943,0.00028703026318132604,48.899243899970315,0.0,0.0,0.9399859733493638,0.9217513275222924,0.024733945745077143,0.9399859733493638
23,0.09217610154511793,0.25495920409009143,0.0002848174353222093,48.39121089997934,0.0,0.0,0.9408876866045487,0.92936579501052,0.024399701880443946,0.9408876866045487
24,0.0919120363975471,0.2525394196386607,0.00028244035391619405,48.02006260002963,0.0,0.0,0.940587115519487,0.9320709347760745,0.02397106640700013,0.9408876866045487
25,0.09147888468121583,0.2500611607252427,0.00027990191507081203,48.095235499960836,0.0,0.0,0.9415890191363591,0.9318705540527001,0.02375945589380941,0.9415890191363591
26,0.08973451685792995,0.24922844810868208,0.00027720521148277984,47.99988910002867,0.0,0.0,0.9407874962428614,0.9299669371806433,0.02372315988879938,0.9415890191363591
27,0.08986706221441053,0.24638995469178793,0.00027435352867002423,47.923096199985594,0.0,0.0,0.9430918745616672,0.9301673179040176,0.023163401235561966,0.9430918745616672
28,0.08865485994320996,0.24903792313247355,0.00027135034096878436,47.99950179998996,0.0,0.0,0.9447951107103497,0.937681595030558,0.022708418980717075,0.9447951107103497
29,0.08738088631967329,0.24886454333111924,0.00026819930730066874,48.108915799995884,0.0,0.0,0.9435928263701032,0.92936579501052,0.02247591509832079,0.9447951107103497
30,0.08864593897506876,0.24223662361783801,0.0002649042667148223,47.95273110002745,0.0,0.0,0.9437932070934776,0.9363791203286244,0.02237508952686321,0.9447951107103497
31,0.08778041203629296,0.24192495177376946,0.00026146923371063696,48.04551429999992,0.0,0.0,0.9443943492636009,0.9372808335838092,0.02202138705586858,0.9447951107103497
32,0.0858250109542091,0.24880417284538162,0.00025789839334670184,48.04035859997384,0.0,0.0,0.9448953010720369,0.9377817853922452,0.021834945103326956,0.9448953010720369
