epoch,train_loss,train_grad_norm,lr,seconds,region_init_drift,region_adjust_norm,val_accuracy_ema,val_accuracy_raw,val_loss_ema,best_accuracy
1,0.26255425428444484,0.29299422390056107,1.9048916835743906e-05,57.62081669998588,0.0025977683253586292,0.30662602186203003,0.09648331830477908,0.11211301472798317,0.1508486371245894,0.09648331830477908
2,0.18635308010398216,0.5232968247274183,3.950556694634746e-05,51.25554839998949,0.005635562352836132,0.7215922474861145,0.39555154794108804,0.4098787696623585,0.10936327675216936,0.39555154794108804
3,0.16617708500826134,0.88295097998853,7.136721109059446e-05,39.303449200000614,0.008113650605082512,1.0320602655410767,0.6159703436529406,0.6178739605249975,0.08119170392276816,0.6159703436529406
4,0.14883753236172334,0.8705937260276866,0.00011151454260427857,39.32899469998665,0.009352464228868484,1.1875765323638916,0.7556357078449053,0.714056707744715,0.06013035997464714,0.7556357078449053
5,0.1363133227768934,0.8620273978305313,0.0001560170725843859,39.15086009999504,0.009347263723611832,1.2491860389709473,0.823164011622082,0.7799819657348963,0.04811313038983191,0.823164011622082
6,0.1277375516351664,0.8816215787968545,0.00020051793113077778,39.42963530000998,0.009283594787120819,1.3142094612121582,0.8570283538723574,0.8217613465584611,0.04163996383992683,0.8570283538723574
7,0.12136593090475731,0.8651484604826514,0.0002406604119793888,55.79600460000802,0.00989210233092308,1.406991720199585,0.8779681394649834,0.844604749023144,0.03821850338439977,0.8779681394649834
8,0.11621692624294533,0.8723608525968948,0.0002725145011151868,54.989188999985345,0.010642368346452713,1.5407111644744873,0.8965033563771165,0.8649433924456468,0.03511032979932049,0.8965033563771165
9,0.1127470486793878,0.8475173761484758,0.00029296163152155234,44.750271899974905,0.010833051055669785,1.5801645517349243,0.9048191563971546,0.8811742310389741,0.033505416449389674,0.9048191563971546
10,0.10909672335633691,0.8797850521667948,0.0002999999999479474,39.33748879999621,0.01191003993153572,1.5591176748275757,0.9137360985873159,0.8900911732291353,0.031952666030283586,0.9137360985873159
11,0.10704617374348191,0.8614249711891391,0.00029990848645494614,39.37927500001388,0.01486431434750557,1.6357704401016235,0.9194469492034866,0.8911932672076947,0.030961472241570184,0.9194469492034866
12,0.10388871956265197,0.8488376383286602,0.0002996343332938392,39.41519169998355,0.017846139147877693,1.7300493717193604,0.9232541829476004,0.9015128744614768,0.030142930456945802,0.9232541829476004
13,0.10125988936930333,0.8350057964617351,0.00029917787447802344,39.46983259997796,0.02103121019899845,1.8937958478927612,0.92255285041579,0.9048191563971546,0.029658325337110165,0.9232541829476004
14,0.0995522327946042,0.8424055518519203,0.0002985396661322538,39.543834000010975,0.02443261817097664,1.8334676027297974,0.9285642721170223,0.9088267708646428,0.028753489438232003,0.9285642721170223
15,0.09788105789782867,0.8385700989781686,0.000297720485815091,39.45406640000874,0.028681103140115738,1.892190933227539,0.9306682697124536,0.9174431419697425,0.02794391472911909,0.9306682697124536
16,0.09742873606535624,0.799579258887273,0.0002967213315715667,39.43467340001371,0.031882014125585556,1.973148226737976,0.9328724576695722,0.9188458070333634,0.02722322849886933,0.9328724576695722
17,0.0960067706934686,0.7958066274984827,0.0002955434207172185,39.35354989999905,0.03609626367688179,1.9773459434509277,0.9349764552650035,0.9169421901613065,0.02689088669035152,0.9349764552650035
18,0.09439782560433982,0.784228428624711,0.0002941881883549793,39.41377670003567,0.040542662143707275,1.963592529296875,0.937681595030558,0.9245566576495341,0.026391664825774735,0.937681595030558
19,0.09415646217904002,0.7730044824784656,0.0002926572856267249,39.450941299961414,0.04437718540430069,2.0781149864196777,0.9377817853922452,0.9236549443943493,0.026157815556895957,0.9377817853922452
20,0.09183507686797178,0.7784874296525739,0.00029095257770161216,39.375935600022785,0.04863681644201279,2.0902910232543945,0.940587115519487,0.9244564672878469,0.025636723368438818,0.940587115519487
