epoch,train_loss,train_grad_norm,lr,seconds,region_init_drift,region_adjust_norm,val_accuracy_ema,val_accuracy_raw,val_loss_ema,best_accuracy
1,0.27419534339095064,0.3619476582025582,3.9509581950743905e-05,65.0019213000196,0.002524577546864748,0.7586166858673096,0.08997094479511071,0.08586313996593528,0.14264073934043628,0.08997094479511071
2,0.185348196940602,0.5479714323102304,0.0001115275347598548,57.97621379996417,0.006944810505956411,2.3088513016700745,0.46718765654744016,0.479811642120028,0.10021526270475384,0.46718765654744016
3,0.15157656048266394,1.1114457524497554,0.00020053741711167935,58.25333610002417,0.012691845186054707,3.8997511863708496,0.778378919947901,0.7641518885883178,0.05720623634892216,0.778378919947901
4,0.12818978628459968,1.1620415357823641,0.0002725305532703344,58.3337051999988,0.018135584890842438,4.850066304206848,0.8858831780382728,0.8385933273219116,0.03883713804198081,0.8858831780382728
5,0.11634008143308028,1.2265080177559042,0.00029999999979178957,58.561686099972576,0.02138732373714447,5.4718239307403564,0.9156397154593728,0.8844805129746518,0.03293997957606782,0.9156397154593728
6,0.109898999428974,1.4176256947922257,0.00029963405748328355,58.51163819996873,0.030506813898682594,6.527170181274414,0.9235547540326621,0.8873860334635808,0.031974782495041036,0.9235547540326621
7,0.10514659427809266,1.2678787662623063,0.0002985391160110216,59.125257200037595,0.035277023911476135,6.809415340423584,0.9315699829676385,0.9137360985873159,0.029530732038951256,0.9315699829676385
8,0.1015201191716599,1.300085481900089,0.0002967205098197933,58.90627370000584,0.03744107857346535,6.869762420654297,0.9388838793708045,0.918645426309989,0.03014606319971785,0.9388838793708045
9,0.09998408778939608,1.733380963397476,0.0002941870989761568,58.549863199994434,0.03857073932886124,7.558079957962036,0.9382827372006813,0.92255285041579,0.030473247702312713,0.9388838793708045
10,0.09690707022570214,1.5780060508566083,0.0002909512260030846,58.89023369998904,0.03816225379705429,7.638887882232666,0.943492636008416,0.917242761246368,0.02730494004995894,0.943492636008416
11,0.09638871611289258,1.1086953775837736,0.0002870286557484328,59.000600299972575,0.0424768403172493,7.7406005859375,0.9459973950505961,0.9328724576695722,0.027758756524453705,0.9459973950505961
12,0.09414665664142033,1.0930061610689703,0.00028243849858018656,59.145778200007044,0.044233229011297226,7.954846620559692,0.9464983468590321,0.9336739805630698,0.027034712822856088,0.9464983468590321
13,0.09174664270203069,2.027202440320321,0.0002772031172826687,58.920399599999655,0.043766088783741,8.099247694015503,0.9489029155395251,0.9350766456266907,0.025687031017357177,0.9489029155395251
14,0.09077506796931321,1.0940952121986534,0.00027134801810730204,59.05337330000475,0.0494164302945137,8.104853868484497,0.9486023444544635,0.9335737902013826,0.026158520878525802,0.9489029155395251
