epoch,train_loss,train_grad_norm,lr,seconds,region_init_drift,region_adjust_norm,val_accuracy_ema,val_accuracy_raw,val_loss_ema,best_accuracy
1,0.2700095846518031,0.39002034065296065,3.9509581950743905e-05,58.38528129993938,0.0032290848903357983,0.8404878377914429,0.09357779781585011,0.1357579400861637,0.14189131768895658,0.09357779781585011
2,0.18424086723687513,0.661852571120802,0.0001115275347598548,49.79365440015681,0.004145162180066109,2.1070696115493774,0.42390542029856726,0.4137861937681595,0.10162069344688376,0.42390542029856726
3,0.16215272255663601,1.0463158678558637,0.00020053741711167935,49.33602060005069,0.00589211517944932,3.464290976524353,0.6948201583007715,0.6500350666265905,0.06804101543765832,0.6948201583007715
4,0.14176628452426981,1.2814677893440678,0.0002725305532703344,49.112523700110614,0.005998319014906883,4.043044865131378,0.819757539324717,0.7653541729285642,0.048487854533083345,0.819757539324717
5,0.12891664363865582,1.4253050051545197,0.00029999999979178957,50.13521729991771,0.00837663747370243,4.454475402832031,0.870954814146879,0.8129445947299869,0.040123469205311,0.870954814146879
6,0.12128225472738158,1.5094709673467672,0.00029963405748328355,51.605863499920815,0.012584784999489784,4.86029052734375,0.8914938382927562,0.8587315900210399,0.035815218079664604,0.8914938382927562
7,0.11579643108934726,1.5858098963971408,0.0002985391160110216,49.96474490012042,0.019247226417064667,4.954259634017944,0.9014126840997896,0.8727582406572487,0.03376510618714559,0.9014126840997896
8,0.11172281554285085,1.5387393613581388,0.0002967205098197933,48.89920330001041,0.026243332773447037,5.171511352062225,0.9101292455665765,0.8803727081454764,0.03244246516961598,0.9101292455665765
9,0.10907162380668352,1.4882669158026858,0.0002941870989761568,49.160168500151485,0.02819262444972992,5.292190611362457,0.917242761246368,0.8963029756537421,0.03135359341698752,0.917242761246368
10,0.10558036720134177,1.4613060367557238,0.0002909512260030846,48.941363299963996,0.033700279891490936,5.416033148765564,0.9206492335437331,0.8967037371004909,0.030144890864185526,0.9206492335437331
11,0.10476221221235563,1.4203576362582873,0.0002870286557484328,49.438148899935186,0.03681700676679611,5.54472017288208,0.925959322713155,0.9122332431620078,0.02978649904191727,0.925959322713155
12,0.1022951327264309,1.3477252473696222,0.00028243849858018656,49.29357280000113,0.0384577214717865,5.5381081104278564,0.9260595130748422,0.9111311491834485,0.02900754658875013,0.9260595130748422
13,0.100454071152885,1.3447268335999183,0.0002772031172826687,48.98559679999016,0.04418904334306717,6.090440034866333,0.930367698627392,0.9122332431620078,0.028368402280300846,0.930367698627392
14,0.09912459663906187,1.4143778890033938,0.00027134801810730204,49.34728859993629,0.046761661767959595,6.090510606765747,0.9323715058611362,0.9070233443542731,0.02746521140239829,0.9323715058611362
15,0.09721947451807418,1.3862816861665475,0.0002649017265087164,49.03809709986672,0.050967346876859665,6.744560956954956,0.9311692215208897,0.9240557058410981,0.02725265385629138,0.9323715058611362
16,0.09696260283578118,1.3296087756021968,0.00025789564817160115,65.73421359993517,0.05275527387857437,6.3746137619018555,0.934275122733193,0.9155395250976857,0.02675520580972218,0.934275122733193
17,0.09593070974608638,1.2663567471504211,0.00025036391600536615,75.94905430008657,0.05656304582953453,6.292720794677734,0.9335737902013826,0.9247570383729086,0.02620073104501756,0.934275122733193
18,0.09397236913442612,1.3160022477383884,0.0002423432238520383,69.4188725000713,0.059036366641521454,6.315371036529541,0.937681595030558,0.919146378118425,0.02537541485096419,0.937681595030558
19,0.09345366967455396,1.2519380557762,0.0002338726477175514,61.24055969994515,0.06063726544380188,6.3747758865356445,0.9382827372006813,0.9275623685001503,0.024819248704436237,0.9382827372006813
20,0.0911700148964828,1.2588305980304502,0.00022499345539737329,75.08392270002514,0.06302081048488617,6.686617732048035,0.937681595030558,0.931770363691013,0.024787489961925698,0.9382827372006813
21,0.09142400040941419,1.214514274237291,0.00021574890542395468,69.50327189988457,0.06323425471782684,6.488889455795288,0.9389840697324917,0.9326720769461978,0.023828090283772998,0.9389840697324917
22,0.09010138438276524,1.1855097299701762,0.00020618403631550712,72.64904879988171,0.06571000814437866,6.5515183210372925,0.9406873058811742,0.9324716962228233,0.023294595212666955,0.9406873058811742
23,0.08886491176935862,1.2407242312071458,0.00019634544715286961,71.16227170010097,0.06865136325359344,6.848675012588501,0.9428914938382927,0.9358781685201883,0.023229134453345058,0.9428914938382927
24,0.08818296175520375,1.2045091243509976,0.00018628107055347113,68.18714919988997,0.06947208195924759,6.689965844154358,0.9430918745616672,0.9352770263500652,0.022417206226302857,0.9430918745616672
25,0.08768260034468939,1.1915784065790895,0.00017603993914843628,73.52703340002336,0.06924210488796234,6.454442143440247,0.9432922552850416,0.9363791203286244,0.021859273939649967,0.9432922552850416
26,0.08538448892393202,1.1787125837128118,0.0001656719467005355,66.82526999991387,0.07100848853588104,6.650355339050293,0.9465985372207194,0.9374812143071837,0.021490701424142136,0.9465985372207194
27,0.0856796867245773,1.1545345593173548,0.0001552276050267879,72.57626209990121,0.07274468243122101,6.665728569030762,0.9485021540927763,0.943993587816852,0.020589407329245926,0.9485021540927763
28,0.08451344574116311,1.1356329426450549,0.00014475779790996653,66.34112090012059,0.07191275805234909,6.754892826080322,0.9457970143272217,0.9397855926259894,0.02072639838338806,0.9485021540927763
29,0.08288327846043515,1.1058512140220067,0.0001343135331979232,49.574200599920005,0.0730307400226593,6.665431380271912,0.9470994890291554,0.9396854022643022,0.020462140717696968,0.9485021540927763
30,0.08386723024384031,1.085150121495409,0.0001239456942984811,49.12204650021158,0.07411456853151321,6.709477066993713,0.9463981564973449,0.9418895902214207,0.020389039530736532,0.9485021540927763
31,0.08299314893641561,1.0862575748506582,0.00011370479228058686,48.94700109981932,0.07363852113485336,6.626688599586487,0.9475002504759042,0.9453962528804729,0.02000385090651254,0.9485021540927763
32,0.0807451549523844,1.0710755317053704,0.00010364071978945982,49.17425599996932,0.07302914559841156,6.478144884109497,0.9470994890291554,0.9422903516681695,0.019879015314868343,0.9485021540927763
33,0.08052584868275894,1.0633659914754472,9.38025079746396e-05,48.93005139986053,0.07351872324943542,6.687933325767517,0.947400060114217,0.9450956817954113,0.019583594676731597,0.9485021540927763
34,0.07972360924026876,1.0602529768561417,8.42380876151545e-05,49.18438800005242,0.07379919290542603,6.647254943847656,0.9487025348161506,0.9487025348161506,0.019061868607605247,0.9487025348161506
35,0.08172088051741978,1.020980035651405,7.499405560558372e-05,48.76050050021149,0.07476792484521866,6.614400744438171,0.9492034866245868,0.9454964432421601,0.018980150510477776,0.9492034866245868
36,0.08194539009962441,1.0101240081944556,6.611544794067111e-05,48.911379700060934,0.07475459575653076,6.5799219608306885,0.9481013926460274,0.9470994890291554,0.018872637966607247,0.9492034866245868
