epoch,train_loss,train_grad_norm,lr,seconds,region_init_drift,region_adjust_norm,val_accuracy_ema,val_accuracy_raw,val_loss_ema,best_accuracy
1,0.2778274881614829,0.6001200592068007,1.9048916835743906e-05,58.47383919998538,0.002030267147347331,0.4646725356578827,0.08646428213605852,0.10079150385732892,0.15534667733281496,0.08646428213605852
2,0.19062049827485714,0.7374847274568845,3.950556694634746e-05,53.489920799969696,0.00418508006259799,0.8385498523712158,0.37030357679591225,0.38152489730487926,0.1151378233955781,0.37030357679591225
3,0.16839879147286685,1.6932826524410607,7.136721109059446e-05,51.98138170002494,0.004986563231796026,1.137338638305664,0.6280933774170925,0.6172728183548742,0.08264651202436511,0.6280933774170925
4,0.15092203976973048,2.8208422325692086,0.00011151454260427857,51.68279759999132,0.0051683541387319565,1.5400187969207764,0.739404869251578,0.7021340547039375,0.06251464019380319,0.739404869251578
5,0.13814379593673742,1.898204811024216,0.0001560170725843859,53.120621100009885,0.006057073827832937,2.116127133369446,0.8152489730487927,0.7692615970343653,0.04967661831942616,0.8152489730487927
6,0.13026429104355147,1.6440691445008764,0.00020051793113077778,51.75123190000886,0.006965637672692537,2.966450333595276,0.849514076745817,0.7984169922853421,0.043385637055736496,0.849514076745817
7,0.12440009435955084,1.4987716812007832,0.0002406604119793888,51.50033629999962,0.006754952482879162,3.573171615600586,0.8751628093377417,0.823164011622082,0.03891428782132582,0.8751628093377417
8,0.12118933859298814,1.5955721675899794,0.0002725145011151868,51.68769400002202,0.0106666786596179,4.2922815680503845,0.8829776575493438,0.8362889490031059,0.03739375808893852,0.8829776575493438
9,0.11704281382965592,1.3937970445066128,0.00029296163152155234,51.65802909998456,0.014147279784083366,4.954695343971252,0.8991083057809839,0.8666466285943292,0.03498122470307632,0.8991083057809839
10,0.11345933444657416,1.3158178278185286,0.0002999999999479474,51.47028459998546,0.013292079791426659,5.314511179924011,0.9033163009718465,0.8727582406572487,0.03364928681603081,0.9033163009718465
11,0.11929169988857126,1.6534476449579563,0.00029990848645494614,51.66274759999942,0.0200142040848732,6.072052717208862,0.8643422502755235,0.84510570083158,0.04117528090619059,0.9033163009718465
12,0.12342361277566766,1.523096130771457,0.0002996343332938392,51.45784449996427,0.024149741977453232,6.653401732444763,0.8933974551648132,0.8420999899809638,0.03584713068662993,0.9033163009718465
