epoch,train_loss,train_grad_norm,lr,seconds,region_init_drift,region_adjust_norm,val_accuracy_ema,val_accuracy_raw,val_loss_ema,best_accuracy
1,0.25179448210968164,0.40329258675845164,1.9048916835743906e-05,55.822454799956176,0.0014613731764256954,0.40871618688106537,0.0474902314397355,0.06392145075643724,0.14691306353242398,0.0474902314397355
2,0.1899208058726113,0.6006811895572914,3.950556694634746e-05,48.67963640001835,0.0020034685730934143,1.0385626256465912,0.338042280332632,0.3455565574591724,0.11455019166161787,0.338042280332632
3,0.17170943323171364,1.081638195874556,7.136721109059446e-05,48.75516559998505,0.0028540180064737797,1.662889540195465,0.5555555555555556,0.5223925458370905,0.08849290653043539,0.5555555555555556
4,0.15486233897366614,1.2272794400071199,0.00011151454260427857,48.67249590001302,0.0039052998181432486,2.379359722137451,0.7307884981464783,0.6874060715359183,0.06469602040500837,0.7307884981464783
5,0.13864556158488653,1.2982898553362432,0.0001560170725843859,48.836259400006384,0.0037466264329850674,3.054582118988037,0.8227632501753331,0.7875964332231239,0.04849644828326131,0.8227632501753331
6,0.12715235531892416,1.4105905051051446,0.00020051793113077778,48.65671479998855,0.003862467361614108,3.587539494037628,0.8720569081254383,0.8341849514076746,0.04002643716384863,0.8720569081254383
7,0.11995046497515913,1.4678685765896204,0.0002406604119793888,48.710152800020296,0.00674405787140131,4.137421190738678,0.8954012623985572,0.86554453461577,0.035573084856883735,0.8954012623985572
8,0.11564410262512712,1.541950309501504,0.0002725145011151868,48.575897000031546,0.008003036491572857,4.160801887512207,0.9115319106301973,0.8790702334435427,0.032985756346165934,0.9115319106301973
9,0.11206002690882053,1.5272968929668642,0.00029296163152155234,48.96126640000148,0.012776171788573265,4.486104965209961,0.9154393347359984,0.8950005009518084,0.031261853477350755,0.9154393347359984
10,0.10877575743873165,1.5259751283447698,0.0002999999999479474,67.43472760001896,0.015450915321707726,4.447635650634766,0.9272617974150886,0.8975052599939886,0.030080026391116916,0.9272617974150886
